Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
Welbourn,Lincs,53.0754,-0.5588,2017,24-Sep,,
West Charleton,Devon,50.2697,-3.7556,2005,10-Jan,,
Weston,Lincs,51.3474,-0.0832,2012,10-Jan,,9.44
Whitsome,Scottish Borders,55.7484,-2.217,2004,10-Jan,,
Whitsome,Scottish Borders,55.7484,-2.217,2005,10-Jan,,
WIM SG,DORSET,50.9071,-1.9552,2002,10-Jan,,
Wimborne St Giles,Dorset,50.9071,-1.9552,2004,10-Jan,,
Wimbourne St Giles,Dorset,50.9071,-1.9552,2003,10-Jan,,
Winchester,Hants.,51.0598,-1.3101,2003,10-Jan,,
Winchr,Hants,51.0598,-1.3101,2008,10-Mar,,
Winchr,Hants,51.0598,-1.3101,2009,10-Mar,,
WINC'R,HANTS,51.0598,-1.3101,2002,10-Jan,,
Winterbourne Whitechurch,Dorset,50.8007,-2.2317,2005,10-Jan,,
Withernsea,EYorks,53.7313,0.0329,2016,30-Sep,,
WK'SOP,NOTTS,53.3093,-1.1227,2002,10-Jan,,
WNewton,EYorks,53.8229,-0.1805,2010,17-Oct,,
Wolfertn,Norfk,52.8279,0.456,2006,10-Jan,,
Wolfertn,Norfk,52.8279,0.456,2007,10-Jan,,
Wolfertn,Norfk,52.8279,0.456,2008,10-Sep,,
Wolfertn,Norfk,52.8279,0.456,2009,10-Sep,,
Wolfertn,Norfk,52.8279,0.456,2012,10-Jan,,9.72
Wolfertn,Norfk,52.8279,0.456,2014,10-Aug,,11.24
Wolfertn,Norfk,52.8279,0.456,2015,10-Feb,,13.12
Wolfertn,Norfk,52.8279,0.456,2016,27-Nov,,
Wolfertn,Norfk,52.8279,0.456,2017,10-Jul,,
Wolferton,Norfolk,52.8279,0.456,2004,10-Jan,,
Wolferton,Norfolk,52.8279,0.456,2005,10-Jan,,
Woolpit,Sufflk,52.2248,0.8879,2009,16-Oct,,
Woolpit,Sufflk,52.2248,0.8879,2010,14-Oct,,
Worksop,Notts.,53.3093,-1.1227,2003,10-Jan,,
Wye,Kent,51.1819,0.9379,2004,10-Jan,,
Wye,Kent,51.1819,0.9379,2015,28-Oct,281,11.16
WYMOND,NORF,52.5694,1.1153,2002,10-Jan,,
Wymondham,Norf.,52.5694,1.1153,2003,10-Jan,,
YngsEnd,Essex,51.8468,0.523,2009,16-Oct,,
