Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
West Charleton,Devon,50.2697,-3.7556,2005,10/1,300,8.89
Weston,Lincs,51.3474,-0.0832,2012,10/1,,8.86
Whitsome,Scottish Borders,55.7484,-2.217,2004,10/1,,12.14
Whitsome,Scottish Borders,55.7484,-2.217,2005,10/1,323,9.74
WIM SG,DORSET,50.9071,-1.9552,2002,10/1,,
Wimborne St Giles,Dorset,50.9071,-1.9552,2004,10/1,,8.5
Wimbourne St Giles,Dorset,50.9071,-1.9552,2003,10/1,,10.11
WINC'R,HANTS,51.0598,-1.3101,2002,10/1,,
Winchester,Hants.,51.0598,-1.3101,2003,10/1,298,10.8
Winchr,Hants,51.0598,-1.3101,2008,10/3,,11.71
Winchr,Hants,51.0598,-1.3101,2009,10/3,289,10.3
Winterbourne Whitechurch,Dorset,50.8007,-2.2317,2005,10/1,,11.03
Withernsea,EYorks,53.7313,0.0329,2016,30/9,,12.89
WK'SOP,NOTTS,53.3093,-1.1227,2002,10/1,,
WNewton,EYorks,53.8229,-0.1805,2010,17/10,,7.4
Wolfertn,Norfk,52.8279,0.456,2006,10/1,284.33,9.88
Wolfertn,Norfk,52.8279,0.456,2007,10/1,297,10.14
Wolfertn,Norfk,52.8279,0.456,2008,10/9,295,13.12
Wolfertn,Norfk,52.8279,0.456,2009,10/9,,12.23
Wolfertn,Norfk,52.8279,0.456,2012,10/1,,9.48
Wolfertn,Norfk,52.8279,0.456,2014,10/8,,10.21
Wolfertn,Norfk,52.8279,0.456,2015,10/2,,10.96
Wolfertn,Norfk,52.8279,0.456,2016,27/11,,9.07
Wolfertn,Norfk,52.8279,0.456,2017,10/7,,10.28
Wolferton,Norfolk,52.8279,0.456,2004,10/1,300,9.23
Wolferton,Norfolk,52.8279,0.456,2005,10/1,297,10.15
Woolpit,Sufflk,52.2248,0.8879,2009,16/10,,9.34
Woolpit,Sufflk,52.2248,0.8879,2010,14/10,,
Worksop,Notts.,53.3093,-1.1227,2003,10/1,303,9.98
Wye,Kent,51.1819,0.9379,2004,10/1,,11.32
Wye,Kent,51.1819,0.9379,2015,28/10,273,10.44
WYMOND,NORF,52.5694,1.1153,2002,10/1,,
Wymondham,Norf.,52.5694,1.1153,2003,10/1,290,10.31
YngsEnd,Essex,51.8468,0.523,2009,16/10,,8.83
