Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
WCharlt,Devon,50.2697,-3.7556,2008,10-Feb,0,0
WCharlt,Devon,50.2697,-3.7556,2009,10-Feb,0,0
WCharlt,Devon,50.2697,-3.7556,2010,10-Jan,0,0
WCharlt,Devon,50.2697,-3.7556,2011,10-Jul,0,0
WCharlt,Devon,50.2697,-3.7556,2013,19-Oct,0,11.54
WCharlt,Devon,50.2697,-3.7556,2014,10-Sep,0,10.64
WCharlt,Devon,50.2697,-3.7556,2015,20-Oct,0,11.42
WCharlt,Devon,50.2697,-3.7556,2016,13-Oct,0,9.85
Welbourn,Lincs,53.0754,-0.5588,2008,29-Sep,0,0
Welbourn,Lincs,53.0754,-0.5588,2009,29-Sep,0,0
Welbourn,Lincs,53.0754,-0.5588,2010,25-Sep,0,0
Welbourn,Lincs,53.0754,-0.5588,2011,10-May,0,0
Welbourn,Lincs,53.0754,-0.5588,2012,10-Jan,330,10.05
Welbourn,Lincs,53.0754,-0.5588,2013,28-Sep,318,11.02
Welbourn,Lincs,53.0754,-0.5588,2014,30-Sep,303,11.41
Welbourn,Lincs,53.0754,-0.5588,2015,24-Sep,321,10.05
Welbourn,Lincs,53.0754,-0.5588,2016,10-Jan,319,11.72
Welbourn,Lincs,53.0754,-0.5588,2017,24-Sep,314,12.43
West Charleton,Devon,50.2697,-3.7556,2005,10-Jan,0,0
Weston,Lincs,51.3474,-0.0832,2012,10-Jan,0,9.41
Whitsome,Scottish Borders,55.7484,-2.217,2004,10-Jan,0,0
Whitsome,Scottish Borders,55.7484,-2.217,2005,10-Jan,0,0
WIM SG,DORSET,50.9071,-1.9552,2002,10-Jan,0,0
Wimborne St Giles,Dorset,50.9071,-1.9552,2004,10-Jan,0,0
Wimbourne St Giles,Dorset,50.9071,-1.9552,2003,10-Jan,0,0
Winchester,Hants.,51.0598,-1.3101,2003,10-Jan,0,0
Winchr,Hants,51.0598,-1.3101,2008,10-Mar,0,0
Winchr,Hants,51.0598,-1.3101,2009,10-Mar,0,0
WINC'R,HANTS,51.0598,-1.3101,2002,10-Jan,0,0
Winterbourne Whitechurch,Dorset,50.8007,-2.2317,2005,10-Jan,0,0
Withernsea,EYorks,53.7313,0.0329,2016,30-Sep,0,13.69
WK'SOP,NOTTS,53.3093,-1.1227,2002,10-Jan,0,0
WNewton,EYorks,53.8229,-0.1805,2010,17-Oct,0,0
Wolfertn,Norfk,52.8279,0.456,2006,10-Jan,0,0
Wolfertn,Norfk,52.8279,0.456,2007,10-Jan,0,0
Wolfertn,Norfk,52.8279,0.456,2008,10-Sep,0,0
Wolfertn,Norfk,52.8279,0.456,2009,10-Sep,0,0
Wolfertn,Norfk,52.8279,0.456,2012,10-Jan,0,9.27
Wolfertn,Norfk,52.8279,0.456,2014,10-Aug,0,10.97
Wolfertn,Norfk,52.8279,0.456,2015,10-Feb,0,12.23
Wolfertn,Norfk,52.8279,0.456,2016,27-Nov,0,9.57
Wolfertn,Norfk,52.8279,0.456,2017,10-Jul,0,10.1
Wolferton,Norfolk,52.8279,0.456,2004,10-Jan,0,0
Wolferton,Norfolk,52.8279,0.456,2005,10-Jan,0,0
Woolpit,Sufflk,52.2248,0.8879,2009,16-Oct,0,0
Woolpit,Sufflk,52.2248,0.8879,2010,14-Oct,0,0
Worksop,Notts.,53.3093,-1.1227,2003,10-Jan,0,0
Wye,Kent,51.1819,0.9379,2004,10-Jan,0,0
Wye,Kent,51.1819,0.9379,2015,28-Oct,280,11.32
WYMOND,NORF,52.5694,1.1153,2002,10-Jan,0,0
Wymondham,Norf.,52.5694,1.1153,2003,10-Jan,0,0
YngsEnd,Essex,51.8468,0.523,2009,16-Oct,0,0
